收寄城市,寄达城市,运量（重量）
信阳,大理州,0.0
信阳,拉萨,0.0
信阳,西安,0.0
信阳,宝鸡,0.0
信阳,兰州,0.0
信阳,西宁,0.0
信阳,银川,0.0
信阳,乌鲁木齐,0.0
信阳,阿克苏,0.0
信阳,喀什,0.0
洛阳,北京,7733.844800000001
洛阳,天津,0.0
洛阳,石家庄,0.0
洛阳,唐山,0.0
洛阳,廊坊,0.0
洛阳,保定,0.0
洛阳,太原,0.0
洛阳,侯马,0.0
洛阳,呼和浩特,0.0
洛阳,包头,0.0
洛阳,沈阳,0.0
洛阳,大连,0.0
洛阳,锦州,0.0
洛阳,长春,0.0
洛阳,哈尔滨,0.0
洛阳,上海,6406.141
洛阳,南京,0.0
洛阳,常州,0.0
洛阳,无锡,0.0
洛阳,苏州,0.0
洛阳,徐州,0.0
洛阳,连云港,0.0
洛阳,淮安,0.0
洛阳,盐城,0.0
洛阳,扬州,0.0
洛阳,南通,0.0
洛阳,杭州,0.0
洛阳,湖州,0.0
洛阳,嘉兴,0.0
洛阳,宁波,0.0
洛阳,台州,0.0
洛阳,金华,0.0
洛阳,义乌,0.0
洛阳,温州,0.0
洛阳,合肥,0.0
洛阳,蚌埠,0.0
洛阳,芜湖,0.0
洛阳,安庆,0.0
洛阳,福州,0.0
洛阳,厦门,0.0
洛阳,泉州,0.0
洛阳,南昌,0.0
洛阳,鹰潭,0.0
洛阳,赣州,0.0
洛阳,济南,6676.8554
洛阳,潍坊,0.0
洛阳,烟台,0.0
洛阳,青岛,0.0
洛阳,济宁,0.0
洛阳,临沂,0.0
洛阳,郑州,5512.108800000001
洛阳,漯河,0.0
洛阳,信阳,0.0
洛阳,洛阳,0.0
洛阳,武汉,0.0
洛阳,荆州,0.0
洛阳,襄阳,0.0
洛阳,长沙,0.0
洛阳,常德,0.0
洛阳,衡阳,0.0
洛阳,广州,9278.1068
洛阳,汕头,0.0
洛阳,深圳,0.0
洛阳,东莞,0.0
洛阳,湛江,0.0
洛阳,中山,0.0
洛阳,南宁,0.0
洛阳,柳州,0.0
洛阳,海口,0.0
洛阳,重庆,0.0
洛阳,成都,6980.0626
洛阳,南充,0.0
洛阳,内江,0.0
洛阳,贵阳,0.0
洛阳,昆明,0.0
洛阳,大理州,0.0
洛阳,拉萨,0.0
洛阳,西安,148923.84600000002
洛阳,宝鸡,0.0
洛阳,兰州,0.0
洛阳,西宁,0.0
洛阳,银川,0.0
洛阳,乌鲁木齐,0.0
洛阳,阿克苏,0.0
洛阳,喀什,0.0
武汉,北京,305643.65300000005
武汉,天津,10929.7864
武汉,石家庄,10770.585200000001
武汉,唐山,0.0
武汉,廊坊,0.0
武汉,保定,0.0
武汉,太原,10086.0776
武汉,侯马,0.0
武汉,呼和浩特,7094.583200000001
武汉,包头,0.0
武汉,沈阳,124280.9358
武汉,大连,0.0
武汉,锦州,0.0
武汉,长春,7822.3112
武汉,哈尔滨,11074.7816
武汉,上海,390044.55140000005
武汉,南京,8233.2756
武汉,常州,4486.028
武汉,无锡,0.0
武汉,苏州,8634.0454
武汉,徐州,5668.93
武汉,连云港,0.0
武汉,淮安,0.0
武汉,盐城,0.0
武汉,扬州,0.0
武汉,南通,0.0
武汉,杭州,11472.127600000002
武汉,湖州,0.0
武汉,嘉兴,0.0
武汉,宁波,6457.1140000000005
武汉,台州,0.0
武汉,金华,4260.2496
武汉,义乌,0.0
武汉,温州,0.0
武汉,合肥,108403.43660000002
武汉,蚌埠,98135.52
武汉,芜湖,0.0
武汉,安庆,76601.3462
武汉,福州,12180.4482
武汉,厦门,8122.821000000001
武汉,泉州,5596.038200000001
武汉,南昌,143637.548
武汉,鹰潭,45834.133
武汉,赣州,0.0
武汉,济南,15333.910600000001
武汉,潍坊,0.0
武汉,烟台,0.0
武汉,青岛,8218.343200000001
武汉,济宁,0.0
武汉,临沂,0.0
武汉,郑州,15858.0964
武汉,漯河,116883.4646
武汉,信阳,124156.40100000001
武汉,洛阳,0.0
武汉,武汉,0.0
武汉,荆州,35260.02680000001
武汉,襄阳,72983.6904
武汉,长沙,119457.978
武汉,常德,74125.53640000001
武汉,衡阳,104053.563
武汉,广州,303010.1096
武汉,汕头,6603.291800000001
武汉,深圳,14597.959
武汉,东莞,9311.2492
武汉,湛江,0.0
武汉,中山,9019.2258
武汉,南宁,12030.127600000002
武汉,柳州,0.0
武汉,海口,7320.361600000001
武汉,重庆,13451.962800000001
武汉,成都,149461.32640000002
武汉,南充,0.0
武汉,内江,0.0
武汉,贵阳,11890.728000000001
武汉,昆明,10745.257400000002
武汉,大理州,0.0
武汉,拉萨,0.0
武汉,西安,185411.486
武汉,宝鸡,0.0
武汉,兰州,6901.962
武汉,西宁,0.0
武汉,银川,0.0
武汉,乌鲁木齐,7415.358200000001
武汉,阿克苏,0.0
武汉,喀什,0.0
荆州,北京,0.0
荆州,天津,0.0
荆州,石家庄,0.0
荆州,唐山,0.0
荆州,廊坊,0.0
荆州,保定,0.0
荆州,太原,0.0
荆州,侯马,0.0
荆州,呼和浩特,0.0
荆州,包头,0.0
荆州,沈阳,0.0
荆州,大连,0.0
荆州,锦州,0.0
荆州,长春,0.0
荆州,哈尔滨,0.0
荆州,上海,0.0
荆州,南京,0.0
荆州,常州,0.0
荆州,无锡,0.0
荆州,苏州,0.0
荆州,徐州,0.0
荆州,连云港,0.0
荆州,淮安,0.0
荆州,盐城,0.0
荆州,扬州,0.0
荆州,南通,0.0
荆州,杭州,0.0
荆州,湖州,0.0
荆州,嘉兴,0.0
荆州,宁波,0.0
荆州,台州,0.0
荆州,金华,0.0
荆州,义乌,0.0
荆州,温州,0.0
荆州,合肥,0.0
荆州,蚌埠,0.0
荆州,芜湖,0.0
荆州,安庆,0.0
荆州,福州,0.0
荆州,厦门,0.0
荆州,泉州,0.0
荆州,南昌,0.0
荆州,鹰潭,0.0
荆州,赣州,0.0
荆州,济南,0.0
荆州,潍坊,0.0
荆州,烟台,0.0
荆州,青岛,0.0
荆州,济宁,0.0
荆州,临沂,0.0
荆州,郑州,0.0
荆州,漯河,0.0
荆州,信阳,0.0
荆州,洛阳,0.0
荆州,武汉,42523.718
荆州,荆州,0.0
荆州,襄阳,0.0
荆州,长沙,0.0
荆州,常德,0.0
荆州,衡阳,0.0
荆州,广州,0.0
荆州,汕头,0.0
荆州,深圳,0.0
荆州,东莞,0.0
荆州,湛江,0.0
荆州,中山,0.0
荆州,南宁,0.0
荆州,柳州,0.0
荆州,海口,0.0
荆州,重庆,0.0
荆州,成都,0.0
荆州,南充,0.0
荆州,内江,0.0
荆州,贵阳,0.0
荆州,昆明,0.0
荆州,大理州,0.0
荆州,拉萨,0.0
荆州,西安,0.0
荆州,宝鸡,0.0
荆州,兰州,0.0
荆州,西宁,0.0
荆州,银川,0.0
荆州,乌鲁木齐,0.0
荆州,阿克苏,0.0
荆州,喀什,0.0
襄阳,北京,0.0
襄阳,天津,0.0
襄阳,石家庄,0.0
襄阳,唐山,0.0
襄阳,廊坊,0.0
襄阳,保定,0.0
襄阳,太原,0.0
襄阳,侯马,0.0
襄阳,呼和浩特,0.0
襄阳,包头,0.0
襄阳,沈阳,0.0
襄阳,大连,0.0
襄阳,锦州,0.0
襄阳,长春,0.0
襄阳,哈尔滨,0.0
襄阳,上海,0.0
襄阳,南京,0.0
襄阳,常州,0.0
襄阳,无锡,0.0
襄阳,苏州,0.0
襄阳,徐州,0.0
襄阳,连云港,0.0
襄阳,淮安,0.0
襄阳,盐城,0.0
襄阳,扬州,0.0
襄阳,南通,0.0
襄阳,杭州,0.0
襄阳,湖州,0.0
襄阳,嘉兴,0.0
襄阳,宁波,0.0
襄阳,台州,0.0
襄阳,金华,0.0
襄阳,义乌,0.0
襄阳,温州,0.0
襄阳,合肥,0.0
襄阳,蚌埠,0.0
襄阳,芜湖,0.0
襄阳,安庆,0.0
襄阳,福州,0.0
襄阳,厦门,0.0
襄阳,泉州,0.0
襄阳,南昌,0.0
襄阳,鹰潭,0.0
襄阳,赣州,0.0
襄阳,济南,0.0
襄阳,潍坊,0.0
襄阳,烟台,0.0
襄阳,青岛,0.0
襄阳,济宁,0.0
襄阳,临沂,0.0
襄阳,郑州,0.0
襄阳,漯河,0.0
襄阳,信阳,0.0
襄阳,洛阳,0.0
襄阳,武汉,76175.24680000001
襄阳,荆州,0.0
襄阳,襄阳,0.0
襄阳,长沙,0.0
襄阳,常德,0.0
襄阳,衡阳,0.0
襄阳,广州,0.0
襄阳,汕头,0.0
襄阳,深圳,0.0
襄阳,东莞,0.0
襄阳,湛江,0.0
襄阳,中山,0.0
襄阳,南宁,0.0
襄阳,柳州,0.0
襄阳,海口,0.0
襄阳,重庆,0.0
襄阳,成都,0.0
襄阳,南充,0.0
襄阳,内江,0.0
襄阳,贵阳,0.0
襄阳,昆明,0.0
襄阳,大理州,0.0
襄阳,拉萨,0.0
襄阳,西安,0.0
襄阳,宝鸡,0.0
襄阳,兰州,0.0
襄阳,西宁,0.0
襄阳,银川,0.0
襄阳,乌鲁木齐,0.0
襄阳,阿克苏,0.0
襄阳,喀什,0.0
长沙,北京,15144.063600000001
长沙,天津,8639.7104
长沙,石家庄,8850.9506
长沙,唐山,0.0
长沙,廊坊,0.0
长沙,保定,0.0
长沙,太原,6610.665000000001
长沙,侯马,0.0
长沙,呼和浩特,0.0
长沙,包头,0.0
长沙,沈阳,8674.7072
长沙,大连,0.0
长沙,锦州,0.0
长沙,长春,0.0
长沙,哈尔滨,8222.362000000001
长沙,上海,13173.897400000002
长沙,南京,5969.710000000001
长沙,常州,3695.6102
长沙,无锡,0.0
长沙,苏州,7367.0752
长沙,徐州,4980.4804
长沙,连云港,0.0
长沙,淮安,0.0
长沙,盐城,0.0
长沙,扬州,0.0
长沙,南通,0.0
长沙,杭州,9466.4464
长沙,湖州,0.0
长沙,嘉兴,0.0
长沙,宁波,5394.6058
长沙,台州,0.0
长沙,金华,4102.4318
长沙,义乌,0.0
长沙,温州,0.0
长沙,合肥,7249.3168000000005
长沙,蚌埠,4382.745800000001
长沙,芜湖,0.0
长沙,安庆,0.0
长沙,福州,9562.494200000001
长沙,厦门,0.0
长沙,泉州,4845.7492
长沙,南昌,13368.559000000001
长沙,鹰潭,0.0
长沙,赣州,0.0
长沙,济南,12601.622000000001
长沙,潍坊,0.0
长沙,烟台,0.0
长沙,青岛,0.0
长沙,济宁,0.0
长沙,临沂,0.0
长沙,郑州,12375.8436
长沙,漯河,0.0
长沙,信阳,6436.593400000001
长沙,洛阳,0.0
长沙,武汉,149714.94400000002
长沙,荆州,0.0
长沙,襄阳,0.0
长沙,长沙,0.0
长沙,常德,7612.6552
长沙,衡阳,11816.004
长沙,广州,37618.946200000006
长沙,汕头,7577.457600000001
长沙,深圳,15786.858200000002
长沙,东莞,11397.929200000002
长沙,湛江,0.0
长沙,中山,9246.5884
长沙,南宁,14584.348000000002
长沙,柳州,0.0
长沙,海口,9056.9894
长沙,重庆,9758.9954
长沙,成都,18697.6388
长沙,南充,0.0
长沙,内江,0.0
长沙,贵阳,16601.8154
长沙,昆明,11368.652
长沙,大理州,0.0
长沙,拉萨,0.0
长沙,西安,16502.0884
长沙,宝鸡,0.0
长沙,兰州,6735.789200000001
长沙,西宁,0.0
长沙,银川,0.0
长沙,乌鲁木齐,0.0
长沙,阿克苏,0.0
长沙,喀什,0.0
常德,北京,0.0
常德,天津,0.0
常德,石家庄,0.0
常德,唐山,0.0
常德,廊坊,0.0
常德,保定,0.0
常德,太原,0.0
常德,侯马,0.0
常德,呼和浩特,0.0
常德,包头,0.0
常德,沈阳,0.0
常德,大连,0.0
常德,锦州,0.0
常德,长春,0.0
常德,哈尔滨,0.0
常德,上海,0.0
常德,南京,0.0
常德,常州,0.0
常德,无锡,0.0
常德,苏州,0.0
常德,徐州,0.0
常德,连云港,0.0
常德,淮安,0.0
常德,盐城,0.0
常德,扬州,0.0
常德,南通,0.0
常德,杭州,0.0
常德,湖州,0.0
常德,嘉兴,0.0
常德,宁波,0.0
常德,台州,0.0
常德,金华,0.0
常德,义乌,0.0
常德,温州,0.0
常德,合肥,0.0
常德,蚌埠,0.0
常德,芜湖,0.0
常德,安庆,0.0
常德,福州,0.0
常德,厦门,0.0
常德,泉州,0.0
常德,南昌,0.0
常德,鹰潭,0.0
常德,赣州,0.0
常德,济南,0.0
常德,潍坊,0.0
常德,烟台,0.0
常德,青岛,0.0
常德,济宁,0.0
常德,临沂,0.0
常德,郑州,0.0
常德,漯河,0.0
常德,信阳,0.0
常德,洛阳,0.0
常德,武汉,40343.807
常德,荆州,0.0
常德,襄阳,0.0
常德,长沙,3751.8540000000003
常德,常德,0.0
常德,衡阳,0.0
常德,广州,0.0
常德,汕头,0.0
常德,深圳,0.0
常德,东莞,0.0
常德,湛江,0.0
常德,中山,0.0
常德,南宁,0.0
常德,柳州,0.0
常德,海口,0.0
常德,重庆,0.0
常德,成都,0.0
常德,南充,0.0
常德,内江,0.0
常德,贵阳,0.0
常德,昆明,0.0
常德,大理州,0.0
常德,拉萨,0.0
常德,西安,0.0
常德,宝鸡,0.0
常德,兰州,0.0
常德,西宁,0.0
常德,银川,0.0
常德,乌鲁木齐,0.0
常德,阿克苏,0.0
常德,喀什,0.0
衡阳,北京,0.0
衡阳,天津,0.0
衡阳,石家庄,0.0
衡阳,唐山,0.0
衡阳,廊坊,0.0
衡阳,保定,0.0
衡阳,太原,0.0
衡阳,侯马,0.0
衡阳,呼和浩特,0.0
衡阳,包头,0.0
衡阳,沈阳,0.0
衡阳,大连,0.0
衡阳,锦州,0.0
衡阳,长春,0.0
衡阳,哈尔滨,0.0
衡阳,上海,0.0
衡阳,南京,0.0
衡阳,常州,0.0
衡阳,无锡,0.0
衡阳,苏州,0.0
衡阳,徐州,0.0
衡阳,连云港,0.0
衡阳,淮安,0.0
衡阳,盐城,0.0
衡阳,扬州,0.0
衡阳,南通,0.0
衡阳,杭州,0.0
衡阳,湖州,0.0
衡阳,嘉兴,0.0
衡阳,宁波,0.0
衡阳,台州,0.0
衡阳,金华,0.0
衡阳,义乌,0.0
衡阳,温州,0.0
衡阳,合肥,0.0
衡阳,蚌埠,0.0
衡阳,芜湖,0.0
衡阳,安庆,0.0
衡阳,福州,0.0
衡阳,厦门,0.0
衡阳,泉州,0.0
衡阳,南昌,0.0
衡阳,鹰潭,0.0
衡阳,赣州,0.0
衡阳,济南,0.0
衡阳,潍坊,0.0
衡阳,烟台,0.0
衡阳,青岛,0.0
衡阳,济宁,0.0
衡阳,临沂,0.0
衡阳,郑州,0.0
衡阳,漯河,0.0
衡阳,信阳,0.0
衡阳,洛阳,0.0
衡阳,武汉,125649.68920000001
衡阳,荆州,0.0
衡阳,襄阳,0.0
衡阳,长沙,7028.068000000001
衡阳,常德,0.0
衡阳,衡阳,0.0
衡阳,广州,11113.256800000001
衡阳,汕头,0.0
衡阳,深圳,0.0
衡阳,东莞,0.0
衡阳,湛江,0.0
衡阳,中山,0.0
衡阳,南宁,0.0
衡阳,柳州,0.0
衡阳,海口,0.0
衡阳,重庆,0.0
衡阳,成都,0.0
衡阳,南充,0.0
衡阳,内江,0.0
衡阳,贵阳,0.0
衡阳,昆明,0.0
衡阳,大理州,0.0
衡阳,拉萨,0.0
衡阳,西安,0.0
衡阳,宝鸡,0.0
衡阳,兰州,0.0
衡阳,西宁,0.0
衡阳,银川,0.0
衡阳,乌鲁木齐,0.0
衡阳,阿克苏,0.0
衡阳,喀什,0.0
广州,北京,219204.09200000003
广州,天津,0.0
广州,石家庄,5343.8261999999995
广州,唐山,0.0
广州,廊坊,0.0
广州,保定,0.0
广州,太原,0.0
广州,侯马,0.0
广州,呼和浩特,0.0
广州,包头,0.0
广州,沈阳,95347.09220000001
广州,大连,0.0
广州,锦州,0.0
广州,长春,0.0
广州,哈尔滨,6526.334000000001
广州,上海,273448.9294
广州,南京,4205.59
广州,常州,0.0
广州,无锡,0.0
广州,苏州,4529.588
广州,徐州,0.0
广州,连云港,0.0
广州,淮安,0.0
广州,盐城,0.0
广州,扬州,0.0
广州,南通,0.0
广州,杭州,5874.852200000001
广州,湖州,0.0
广州,嘉兴,0.0
广州,宁波,3269.9762
广州,台州,0.0
广州,金华,0.0
广州,义乌,0.0
广州,温州,0.0
广州,合肥,4050.2688
广州,蚌埠,0.0
广州,芜湖,0.0
广州,安庆,0.0
广州,福州,12891.4958
广州,厦门,121053.2842
广州,泉州,95327.2332
广州,南昌,7821.9318
广州,鹰潭,0.0
广州,赣州,77716.74380000001
广州,济南,8165.9942
广州,潍坊,0.0
广州,烟台,0.0
广州,青岛,0.0
广州,济宁,0.0
广州,临沂,0.0
广州,郑州,7170.450000000001
广州,漯河,0.0
广州,信阳,0.0
广州,洛阳,0.0
广州,武汉,167209.52940000003
广州,荆州,0.0
广州,襄阳,0.0
广州,长沙,12908.7934
广州,常德,0.0
广州,衡阳,3723.9676
广州,广州,0.0
广州,汕头,124797.6882
广州,深圳,164574.238
广州,东莞,150007.9908
广州,湛江,106229.0638
广州,中山,147486.538
广州,南宁,161710.0664
广州,柳州,110925.82860000001
广州,海口,119425.7008
广州,重庆,6559.3598
广州,成都,131726.7806
广州,南充,0.0
广州,内江,0.0
广州,贵阳,8337.1056
广州,昆明,7842.259
广州,大理州,0.0
广州,拉萨,0.0
广州,西安,131102.25800000003
广州,宝鸡,0.0
广州,兰州,0.0
广州,西宁,0.0
广州,银川,0.0
广州,乌鲁木齐,12873.997400000002
广州,阿克苏,0.0
广州,喀什,0.0
汕头,北京,0.0
汕头,天津,0.0
汕头,石家庄,0.0
汕头,唐山,0.0
汕头,廊坊,0.0
汕头,保定,0.0
汕头,太原,0.0
汕头,侯马,0.0
汕头,呼和浩特,0.0
汕头,包头,0.0
汕头,沈阳,0.0
汕头,大连,0.0
汕头,锦州,0.0
汕头,长春,0.0
汕头,哈尔滨,0.0
汕头,上海,0.0
汕头,南京,0.0
汕头,常州,0.0
汕头,无锡,0.0
汕头,苏州,0.0
汕头,徐州,0.0
汕头,连云港,0.0
汕头,淮安,0.0
汕头,盐城,0.0
汕头,扬州,0.0
汕头,南通,0.0
汕头,杭州,0.0
汕头,湖州,0.0
汕头,嘉兴,0.0
汕头,宁波,0.0
汕头,台州,0.0
汕头,金华,0.0
汕头,义乌,0.0
汕头,温州,0.0
汕头,合肥,0.0
汕头,蚌埠,0.0
汕头,芜湖,0.0
汕头,安庆,0.0
汕头,福州,0.0
汕头,厦门,0.0
汕头,泉州,0.0
汕头,南昌,0.0
汕头,鹰潭,0.0
汕头,赣州,0.0
汕头,济南,0.0
汕头,潍坊,0.0
汕头,烟台,0.0
汕头,青岛,0.0
汕头,济宁,0.0
汕头,临沂,0.0
汕头,郑州,0.0
汕头,漯河,0.0
汕头,信阳,0.0
汕头,洛阳,0.0
汕头,武汉,0.0
汕头,荆州,0.0
汕头,襄阳,0.0
汕头,长沙,3203.337
汕头,常德,0.0
汕头,衡阳,0.0
汕头,广州,81816.9214
汕头,汕头,0.0
汕头,深圳,0.0
汕头,东莞,0.0
汕头,湛江,0.0
汕头,中山,0.0
汕头,南宁,0.0
汕头,柳州,0.0
汕头,海口,0.0
汕头,重庆,0.0
汕头,成都,0.0
汕头,南充,0.0
汕头,内江,0.0
汕头,贵阳,0.0
汕头,昆明,0.0
汕头,大理州,0.0
汕头,拉萨,0.0
汕头,西安,0.0
汕头,宝鸡,0.0
汕头,兰州,0.0
汕头,西宁,0.0
汕头,银川,0.0
汕头,乌鲁木齐,0.0
汕头,阿克苏,0.0
汕头,喀什,0.0
深圳,北京,0.0
深圳,天津,0.0
深圳,石家庄,0.0
深圳,唐山,0.0
深圳,廊坊,0.0
深圳,保定,0.0
深圳,太原,0.0
深圳,侯马,0.0
深圳,呼和浩特,0.0
深圳,包头,0.0
深圳,沈阳,0.0
深圳,大连,0.0
深圳,锦州,0.0
深圳,长春,0.0
深圳,哈尔滨,0.0
深圳,上海,3666.9502
深圳,南京,0.0
深圳,常州,0.0
深圳,无锡,0.0
深圳,苏州,0.0
深圳,徐州,0.0
深圳,连云港,0.0
深圳,淮安,0.0
深圳,盐城,0.0
深圳,扬州,0.0
深圳,南通,0.0
深圳,杭州,0.0
深圳,湖州,0.0
深圳,嘉兴,0.0
深圳,宁波,0.0
深圳,台州,0.0
深圳,金华,0.0
深圳,义乌,0.0
深圳,温州,0.0
深圳,合肥,0.0
深圳,蚌埠,0.0
深圳,芜湖,0.0
深圳,安庆,0.0
深圳,福州,0.0
深圳,厦门,0.0
深圳,泉州,0.0
深圳,南昌,0.0
深圳,鹰潭,0.0
深圳,赣州,0.0
深圳,济南,0.0
深圳,潍坊,0.0
深圳,烟台,0.0
深圳,青岛,0.0
深圳,济宁,0.0
深圳,临沂,0.0
深圳,郑州,0.0
深圳,漯河,0.0
深圳,信阳,0.0
深圳,洛阳,0.0
深圳,武汉,0.0
深圳,荆州,0.0
深圳,襄阳,0.0
深圳,长沙,4556.847
深圳,常德,0.0
深圳,衡阳,0.0
深圳,广州,114932.5862
深圳,汕头,0.0
深圳,深圳,0.0
深圳,东莞,3947.7278
深圳,湛江,0.0
深圳,中山,0.0
深圳,南宁,0.0
深圳,柳州,0.0
深圳,海口,0.0
深圳,重庆,0.0
深圳,成都,0.0
深圳,南充,0.0
深圳,内江,0.0
深圳,贵阳,0.0
深圳,昆明,0.0
深圳,大理州,0.0
深圳,拉萨,0.0
深圳,西安,0.0
深圳,宝鸡,0.0
深圳,兰州,0.0
深圳,西宁,0.0
深圳,银川,0.0
深圳,乌鲁木齐,0.0
深圳,阿克苏,0.0
深圳,喀什,0.0
东莞,北京,0.0
东莞,天津,0.0
东莞,石家庄,0.0
东莞,唐山,0.0
东莞,廊坊,0.0
东莞,保定,0.0
东莞,太原,0.0
东莞,侯马,0.0
东莞,呼和浩特,0.0
东莞,包头,0.0
东莞,沈阳,0.0
东莞,大连,0.0
东莞,锦州,0.0
东莞,长春,0.0
东莞,哈尔滨,0.0
东莞,上海,0.0
东莞,南京,0.0
东莞,常州,0.0
东莞,无锡,0.0
东莞,苏州,0.0
东莞,徐州,0.0
东莞,连云港,0.0
东莞,淮安,0.0
东莞,盐城,0.0
东莞,扬州,0.0
东莞,南通,0.0
东莞,杭州,0.0
东莞,湖州,0.0
东莞,嘉兴,0.0
东莞,宁波,0.0
东莞,台州,0.0
东莞,金华,0.0
东莞,义乌,0.0
东莞,温州,0.0
东莞,合肥,0.0
东莞,蚌埠,0.0
东莞,芜湖,0.0
东莞,安庆,0.0
东莞,福州,0.0
东莞,厦门,0.0
东莞,泉州,0.0
东莞,南昌,0.0
东莞,鹰潭,0.0
东莞,赣州,0.0
东莞,济南,0.0
东莞,潍坊,0.0
东莞,烟台,0.0
东莞,青岛,0.0
东莞,济宁,0.0
东莞,临沂,0.0
东莞,郑州,3876.4054000000006
东莞,漯河,0.0
东莞,信阳,0.0
东莞,洛阳,0.0
东莞,武汉,4703.3422
东莞,荆州,0.0
东莞,襄阳,0.0
东莞,长沙,4700.7762
东莞,常德,0.0
东莞,衡阳,0.0
东莞,广州,148342.30860000002
东莞,汕头,0.0
东莞,深圳,7033.1056
东莞,东莞,0.0
东莞,湛江,0.0
东莞,中山,0.0
东莞,南宁,0.0
东莞,柳州,0.0
东莞,海口,0.0
东莞,重庆,0.0
东莞,成都,0.0
东莞,南充,0.0
东莞,内江,0.0
东莞,贵阳,0.0
东莞,昆明,0.0
东莞,大理州,0.0
东莞,拉萨,0.0
东莞,西安,4084.4226000000003
东莞,宝鸡,0.0
东莞,兰州,0.0
东莞,西宁,0.0
东莞,银川,0.0
东莞,乌鲁木齐,0.0
东莞,阿克苏,0.0
东莞,喀什,0.0
湛江,北京,0.0
湛江,天津,0.0
湛江,石家庄,0.0
湛江,唐山,0.0
湛江,廊坊,0.0
湛江,保定,0.0
湛江,太原,0.0
湛江,侯马,0.0
湛江,呼和浩特,0.0
湛江,包头,0.0
湛江,沈阳,0.0
湛江,大连,0.0
湛江,锦州,0.0
湛江,长春,0.0
湛江,哈尔滨,0.0
湛江,上海,0.0
湛江,南京,0.0
湛江,常州,0.0
湛江,无锡,0.0
湛江,苏州,0.0
湛江,徐州,0.0
湛江,连云港,0.0
湛江,淮安,0.0
湛江,盐城,0.0
湛江,扬州,0.0
湛江,南通,0.0
湛江,杭州,0.0
湛江,湖州,0.0
湛江,嘉兴,0.0
湛江,宁波,0.0
湛江,台州,0.0
湛江,金华,0.0
湛江,义乌,0.0
湛江,温州,0.0
湛江,合肥,0.0
湛江,蚌埠,0.0
湛江,芜湖,0.0
湛江,安庆,0.0
湛江,福州,0.0
湛江,厦门,0.0
湛江,泉州,0.0
湛江,南昌,0.0
湛江,鹰潭,0.0
湛江,赣州,0.0
湛江,济南,0.0
湛江,潍坊,0.0
湛江,烟台,0.0
湛江,青岛,0.0
湛江,济宁,0.0
湛江,临沂,0.0
湛江,郑州,0.0
湛江,漯河,0.0
湛江,信阳,0.0
湛江,洛阳,0.0
湛江,武汉,0.0
湛江,荆州,0.0
湛江,襄阳,0.0
湛江,长沙,0.0
湛江,常德,0.0
湛江,衡阳,0.0
湛江,广州,65954.872
湛江,汕头,0.0
湛江,深圳,0.0
湛江,东莞,0.0
湛江,湛江,0.0
湛江,中山,0.0
湛江,南宁,0.0
湛江,柳州,0.0
湛江,海口,0.0
湛江,重庆,0.0
湛江,成都,0.0
湛江,南充,0.0
湛江,内江,0.0
湛江,贵阳,0.0
湛江,昆明,0.0
湛江,大理州,0.0
湛江,拉萨,0.0
湛江,西安,0.0
湛江,宝鸡,0.0
湛江,兰州,0.0
湛江,西宁,0.0
湛江,银川,0.0
湛江,乌鲁木齐,0.0
湛江,阿克苏,0.0
湛江,喀什,0.0
中山,北京,0.0
中山,天津,0.0
中山,石家庄,0.0
中山,唐山,0.0
中山,廊坊,0.0
中山,保定,0.0
中山,太原,0.0
中山,侯马,0.0
中山,呼和浩特,0.0
中山,包头,0.0
中山,沈阳,0.0
中山,大连,0.0
中山,锦州,0.0
中山,长春,0.0
中山,哈尔滨,0.0
中山,上海,0.0
中山,南京,0.0
中山,常州,0.0
中山,无锡,0.0
中山,苏州,0.0
中山,徐州,0.0
中山,连云港,0.0
中山,淮安,0.0
中山,盐城,0.0
中山,扬州,0.0
中山,南通,0.0
中山,杭州,0.0
中山,湖州,0.0
中山,嘉兴,0.0
中山,宁波,0.0
中山,台州,0.0
中山,金华,0.0
中山,义乌,0.0
中山,温州,0.0
中山,合肥,0.0
中山,蚌埠,0.0
中山,芜湖,0.0
中山,安庆,0.0
中山,福州,0.0
中山,厦门,0.0
中山,泉州,0.0
中山,南昌,0.0
中山,鹰潭,0.0
中山,赣州,0.0
中山,济南,0.0
中山,潍坊,0.0
中山,烟台,0.0
中山,青岛,0.0
中山,济宁,0.0
中山,临沂,0.0
中山,郑州,0.0
中山,漯河,0.0
中山,信阳,0.0
中山,洛阳,0.0
中山,武汉,3601.9970000000003
中山,荆州,0.0
中山,襄阳,0.0
中山,长沙,3788.3036
中山,常德,0.0
中山,衡阳,0.0
中山,广州,131371.428
中山,汕头,0.0
中山,深圳,8024.3460000000005
中山,东莞,0.0
中山,湛江,0.0
中山,中山,0.0
中山,南宁,0.0
中山,柳州,0.0
中山,海口,0.0
中山,重庆,0.0
中山,成都,0.0
中山,南充,0.0
中山,内江,0.0
中山,贵阳,0.0
中山,昆明,0.0
中山,大理州,0.0
中山,拉萨,0.0
中山,西安,3324.6432000000004
中山,宝鸡,0.0
中山,兰州,0.0
中山,西宁,0.0
中山,银川,0.0
中山,乌鲁木齐,0.0
中山,阿克苏,0.0
中山,喀什,0.0
南宁,北京,7721.2480000000005
南宁,天津,0.0
南宁,石家庄,0.0
南宁,唐山,0.0
南宁,廊坊,0.0
南宁,保定,0.0
南宁,太原,0.0
